Order_ID,Order_Date,Customer_ID,Customer_Name,Region,State,Product,Category,Quantity,Unit_Price,Discount,Sales,Profit,Payment_Method
ORD05368,2025-04-09,CUST0730,Customer_73,East,West Bengal,Laptop,Electronics,4,1711.44,10,6161.18,1635.35,UPI
ORD05369,2025-05-17,CUST0861,Customer_917,East,West Bengal,Notebook,Stationery,4,1551.71,10,5586.16,1117.9,Net Banking
ORD05370,2025-08-08,CUST0807,Customer_1500,West,Maharashtra,Phone,Electronics,5,803.65,0,4018.25,1173.89,Cash
ORD05371,2025-10-16,CUST0120,Customer_1084,South,Tamil Nadu,Desk,Furniture,7,603.01,0,4221.07,1254.8,Cash
ORD05372,2025-11-10,CUST0827,Customer_854,West,Maharashtra,Notebook,Stationery,8,230.35,10,1658.52,435.21,Card
ORD05373,2025-12-06,CUST1086,Customer_1257,South,Tamil Nadu,Printer,Electronics,5,1436.61,20,5746.44,1496.32,UPI
ORD05374,2025-01-16,CUST1274,Customer_1290,South,Tamil Nadu,Desk,Furniture,1,1754.43,0,1754.43,260.52,Card
ORD05375,2025-07-31,CUST1415,Customer_81,West,Maharashtra,Notebook,Stationery,5,1303.18,5,6190.11,1761.05,Cash
ORD05376,2025-10-21,CUST0706,Customer_1097,East,West Bengal,Chair,Furniture,2,833.65,10,1500.57,105.61,Net Banking
ORD05377,2025-02-11,CUST0010,Customer_49,East,West Bengal,Phone,Electronics,1,337.66,10,303.89,64.8,Net Banking
ORD05378,2025-10-02,CUST0311,Customer_727,South,Tamil Nadu,Laptop,Electronics,4,904.07,10,3254.65,164.76,Card
ORD05379,2025-12-27,CUST0769,Customer_1484,West,Maharashtra,Notebook,Stationery,3,841.45,10,2271.92,281.78,UPI
ORD05380,2025-06-23,CUST0430,Customer_354,West,Maharashtra,Notebook,Stationery,4,1277.51,20,4088.03,402.02,Card
ORD05381,2025-03-14,CUST0707,Customer_306,West,Maharashtra,Desk,Furniture,1,937.51,0,937.51,240.08,Card
ORD05382,2025-03-15,CUST1016,Customer_27,East,West Bengal,Desk,Furniture,4,1361.49,0,5445.96,311.8,Net Banking
ORD05383,2025-06-16,CUST0971,Customer_91,East,West Bengal,Notebook,Stationery,8,1229.68,0,9837.44,2892.17,Net Banking
ORD05384,2025-09-25,CUST1055,Customer_382,West,Maharashtra,Desk,Furniture,4,1455.23,5,5529.87,1532.55,Net Banking
ORD05385,2025-06-03,CUST1000,Customer_870,East,West Bengal,Laptop,Electronics,5,1134.92,20,4539.68,1356.63,Card
ORD05386,2025-11-05,CUST1485,Customer_101,North,Delhi,Chair,Furniture,6,101.06,15,515.41,49.57,UPI
ORD05387,2025-02-26,CUST0447,Customer_119,North,Delhi,Phone,Electronics,2,1415.81,10,2548.46,243.41,Cash
ORD05388,2025-03-19,CUST1375,Customer_238,South,Tamil Nadu,Printer,Electronics,8,1862.58,5,14155.61,3888.96,UPI
ORD05389,2025-02-19,CUST0521,Customer_1009,North,Delhi,Laptop,Electronics,8,1366.24,20,8743.94,1269.21,Cash
ORD05390,2025-07-22,CUST0703,Customer_440,West,Maharashtra,Chair,Furniture,9,1225.76,15,9377.06,2750.3,UPI
ORD05391,2025-02-26,CUST0394,Customer_928,North,Delhi,Phone,Electronics,2,1556.21,0,3112.42,879.93,Cash
ORD05392,2025-02-04,CUST0177,Customer_318,East,West Bengal,Printer,Electronics,10,1810.19,10,16291.71,2777.34,Card
ORD05393,2025-04-11,CUST1197,Customer_1061,North,Delhi,Notebook,Stationery,3,1759.46,15,4486.62,1150.83,UPI
ORD05394,2025-05-13,CUST1394,Customer_168,South,Tamil Nadu,Notebook,Stationery,1,931.96,15,792.17,89.43,Card
ORD05395,2025-09-25,CUST1321,Customer_883,North,Delhi,Notebook,Stationery,9,1415.26,20,10189.87,873.46,Cash
ORD05396,2025-10-04,CUST1384,Customer_33,South,Tamil Nadu,Desk,Furniture,10,829.72,0,8297.2,703.45,UPI
ORD05397,2025-09-19,CUST0035,Customer_231,East,West Bengal,Notebook,Stationery,1,1997.23,10,1797.51,173.58,UPI
ORD05398,2025-02-01,CUST0983,Customer_824,South,Tamil Nadu,Laptop,Electronics,2,626.2,15,1064.54,117.87,Cash
ORD05399,2025-06-02,CUST0664,Customer_1440,East,West Bengal,Laptop,Electronics,3,924.8,20,2219.52,309.78,Cash
ORD05400,2025-10-14,CUST1491,Customer_192,North,Delhi,Desk,Furniture,6,1302.08,10,7031.23,1620.1,Card
ORD05401,2025-05-13,CUST1301,Customer_1126,South,Tamil Nadu,Phone,Electronics,5,75.24,5,357.39,55.45,Cash
ORD05402,2025-11-26,CUST1471,Customer_364,South,Tamil Nadu,Laptop,Electronics,8,590.15,0,4721.2,417.04,UPI
ORD05403,2025-03-20,CUST1332,Customer_742,West,Maharashtra,Phone,Electronics,4,796.93,10,2868.95,622.1,Net Banking
ORD05404,2025-04-20,CUST0173,Customer_475,North,Delhi,Laptop,Electronics,4,1985.32,5,7544.22,686.85,Card
ORD05405,2025-11-01,CUST1008,Customer_30,South,Tamil Nadu,Printer,Electronics,9,895.59,10,7254.28,1395.04,Net Banking
ORD05406,2025-12-11,CUST1035,Customer_569,South,Tamil Nadu,Desk,Furniture,10,1557.41,15,13237.99,2421.55,Card
ORD05407,2025-01-06,CUST0840,Customer_989,North,Delhi,Phone,Electronics,6,968.02,5,5517.71,695.61,UPI
ORD05408,2025-10-13,CUST1092,Customer_684,East,West Bengal,Desk,Furniture,5,1288.79,10,5799.56,1708.04,Card
ORD05409,2025-04-18,CUST1273,Customer_1223,East,West Bengal,Desk,Furniture,9,512.14,5,4378.8,402.38,Cash
ORD05410,2025-07-09,CUST0498,Customer_1430,North,Delhi,Chair,Furniture,5,706.1,0,3530.5,410.36,Card
ORD05411,2025-04-30,CUST1161,Customer_762,East,West Bengal,Notebook,Stationery,1,726.59,10,653.93,129.48,Card
ORD05412,2025-09-21,CUST0889,Customer_892,South,Tamil Nadu,Notebook,Stationery,1,1286.11,0,1286.11,88.44,UPI
ORD05413,2025-04-30,CUST1244,Customer_1200,West,Maharashtra,Chair,Furniture,5,547.73,15,2327.85,503.2,Net Banking
ORD05414,2025-10-08,CUST0741,Customer_1261,West,Maharashtra,Phone,Electronics,7,994.26,15,5915.85,1652.15,Net Banking
ORD05415,2025-09-22,CUST0302,Customer_569,South,Tamil Nadu,Laptop,Electronics,5,1717.86,5,8159.83,2273.72,Net Banking
ORD05416,2025-12-08,CUST0519,Customer_969,West,Maharashtra,Phone,Electronics,7,148.96,0,1042.72,276.34,Cash
ORD05417,2025-06-28,CUST0330,Customer_485,East,West Bengal,Printer,Electronics,1,693.9,20,555.12,56.97,UPI
ORD05418,2025-01-14,CUST1417,Customer_954,North,Delhi,Printer,Electronics,5,342.33,20,1369.32,409.48,Card
ORD05419,2025-05-14,CUST0001,Customer_509,South,Tamil Nadu,Printer,Electronics,1,1463.5,0,1463.5,266.46,Net Banking
ORD05420,2025-10-18,CUST0169,Customer_1032,West,Maharashtra,Notebook,Stationery,3,790.27,0,2370.81,179,Cash
ORD05421,2025-10-14,CUST0164,Customer_1120,North,Delhi,Notebook,Stationery,5,668.05,5,3173.24,234.27,Net Banking
ORD05422,2025-08-25,CUST0646,Customer_452,East,West Bengal,Printer,Electronics,4,1962.72,10,7065.79,985.41,Card
ORD05423,2025-06-07,CUST0153,Customer_854,East,West Bengal,Desk,Furniture,4,843.03,0,3372.12,284.63,Cash
ORD05424,2025-06-08,CUST1144,Customer_1271,North,Delhi,Laptop,Electronics,4,1310.09,10,4716.32,870.89,Card
ORD05425,2025-12-20,CUST0134,Customer_249,East,West Bengal,Chair,Furniture,4,246.78,5,937.76,77.14,UPI
ORD05426,2025-02-10,CUST0196,Customer_1310,East,West Bengal,Notebook,Stationery,9,956.91,5,8181.58,806.69,UPI
ORD05427,2025-09-13,CUST1453,Customer_716,East,West Bengal,Desk,Furniture,2,1679.44,10,3022.99,712.66,Cash
ORD05428,2025-02-19,CUST1273,Customer_406,East,West Bengal,Phone,Electronics,1,1744.48,10,1570.03,396.57,Net Banking
ORD05429,2025-08-27,CUST0457,Customer_1397,North,Delhi,Printer,Electronics,10,1062.29,20,8498.32,1355.49,Card
ORD05430,2025-12-14,CUST0019,Customer_1061,North,Delhi,Notebook,Stationery,10,1660.66,20,13285.28,1172.42,Card
ORD05431,2025-11-03,CUST0908,Customer_736,West,Maharashtra,Laptop,Electronics,10,832.31,10,7490.79,1928.18,Card
ORD05432,2025-02-04,CUST1247,Customer_83,South,Tamil Nadu,Laptop,Electronics,2,1834.77,5,3486.06,607.83,Card
ORD05433,2025-10-06,CUST0325,Customer_586,North,Delhi,Notebook,Stationery,3,1489.83,0,4469.49,1027.75,Net Banking
ORD05434,2025-04-26,CUST0998,Customer_692,North,Delhi,Chair,Furniture,8,1853.8,15,12605.84,1123.12,UPI
ORD05435,2025-10-13,CUST0567,Customer_144,East,West Bengal,Chair,Furniture,4,1350.94,10,4863.38,650.49,Net Banking
ORD05436,2025-11-12,CUST0244,Customer_223,North,Delhi,Desk,Furniture,9,1490.98,0,13418.82,2874.15,UPI
ORD05437,2025-05-11,CUST1012,Customer_1215,West,Maharashtra,Chair,Furniture,8,580.12,10,4176.86,428.31,Cash
ORD05438,2025-04-05,CUST1407,Customer_1041,East,West Bengal,Phone,Electronics,5,261.65,5,1242.84,166.67,UPI
ORD05439,2025-03-05,CUST1081,Customer_162,West,Maharashtra,Notebook,Stationery,9,1672.3,15,12793.09,1219.99,Net Banking
ORD05440,2025-06-24,CUST0883,Customer_1489,North,Delhi,Printer,Electronics,8,544.56,15,3703.01,833.92,Net Banking
ORD05441,2025-06-11,CUST0106,Customer_173,South,Tamil Nadu,Laptop,Electronics,10,1708.51,15,14522.33,1379.62,Net Banking
ORD05442,2025-10-29,CUST0188,Customer_304,East,West Bengal,Printer,Electronics,9,964.3,15,7376.89,1952.4,Cash
ORD05443,2025-09-17,CUST0122,Customer_1030,South,Tamil Nadu,Notebook,Stationery,2,888.49,0,1776.98,479.26,UPI
ORD05444,2025-10-26,CUST0479,Customer_325,North,Delhi,Laptop,Electronics,8,865.88,15,5887.98,563.13,Card
ORD05445,2025-12-31,CUST1242,Customer_1197,West,Maharashtra,Notebook,Stationery,2,1580.98,0,3161.96,314.49,Card
ORD05446,2025-09-01,CUST1232,Customer_127,South,Tamil Nadu,Notebook,Stationery,7,1882.72,10,11861.14,3540.07,Cash
ORD05447,2025-02-24,CUST1109,Customer_91,South,Tamil Nadu,Chair,Furniture,9,1964.84,20,14146.85,2272.6,UPI
ORD05448,2025-01-23,CUST1281,Customer_1291,North,Delhi,Phone,Electronics,5,1497.53,20,5990.12,1031.88,Card
ORD05449,2025-09-11,CUST0537,Customer_982,North,Delhi,Chair,Furniture,1,894.67,5,849.94,180.6,Net Banking
ORD05450,2025-04-28,CUST0305,Customer_345,South,Tamil Nadu,Laptop,Electronics,9,552.14,15,4223.87,582.76,UPI
ORD05451,2025-10-08,CUST0416,Customer_715,North,Delhi,Phone,Electronics,1,1950.85,15,1658.22,359.04,Net Banking
ORD05452,2025-12-14,CUST0723,Customer_831,East,West Bengal,Desk,Furniture,1,1840.46,0,1840.46,189.63,UPI
ORD05453,2025-06-26,CUST1157,Customer_1062,East,West Bengal,Notebook,Stationery,3,1962.54,20,4710.1,543.32,Card
ORD05454,2025-01-12,CUST1344,Customer_491,North,Delhi,Phone,Electronics,7,576.44,0,4035.08,1199.1,Card
ORD05455,2025-07-02,CUST0035,Customer_1362,West,Maharashtra,Chair,Furniture,8,56.05,0,448.4,65.42,UPI
ORD05456,2025-04-08,CUST0150,Customer_266,East,West Bengal,Laptop,Electronics,2,1541.95,15,2621.32,185.4,Net Banking
ORD05457,2025-11-05,CUST0267,Customer_68,South,Tamil Nadu,Printer,Electronics,9,1708.9,15,13073.08,3707.72,UPI
ORD05458,2025-01-04,CUST0313,Customer_703,South,Tamil Nadu,Phone,Electronics,2,1631.06,15,2772.8,691.1,Net Banking
ORD05459,2025-02-07,CUST0106,Customer_586,West,Maharashtra,Chair,Furniture,7,1216.43,0,8515.01,1506.71,Cash
ORD05460,2025-05-13,CUST1116,Customer_925,East,West Bengal,Desk,Furniture,7,867.89,10,5467.71,1567.08,Card
ORD05461,2025-02-21,CUST0361,Customer_1458,West,Maharashtra,Desk,Furniture,7,921.01,20,5157.66,922.43,Net Banking
ORD05462,2025-05-30,CUST0934,Customer_1095,East,West Bengal,Phone,Electronics,3,611.41,20,1467.38,135.94,Card
ORD05463,2025-09-29,CUST0319,Customer_267,South,Tamil Nadu,Desk,Furniture,2,1305.47,5,2480.39,441.32,Cash
ORD05464,2025-12-02,CUST0847,Customer_849,South,Tamil Nadu,Phone,Electronics,9,954.43,0,8589.87,1335.65,Card
ORD05465,2025-11-18,CUST0561,Customer_1041,North,Delhi,Notebook,Stationery,9,655.66,20,4720.75,646.07,Cash
ORD05466,2025-12-13,CUST1453,Customer_56,South,Tamil Nadu,Desk,Furniture,3,1124.2,10,3035.34,513.56,Cash
ORD05467,2025-03-13,CUST0654,Customer_1007,South,Tamil Nadu,Notebook,Stationery,9,548.59,0,4937.31,521.74,Net Banking
ORD05468,2025-12-30,CUST0669,Customer_1469,North,Delhi,Printer,Electronics,8,734.31,15,4993.31,273.2,UPI
ORD05469,2025-04-19,CUST1412,Customer_953,South,Tamil Nadu,Desk,Furniture,6,478.52,5,2727.56,526.01,Net Banking
ORD05470,2025-06-10,CUST0952,Customer_802,South,Tamil Nadu,Chair,Furniture,7,1640.8,10,10337.04,1162.26,Card
ORD05471,2025-05-10,CUST0802,Customer_1174,West,Maharashtra,Printer,Electronics,3,1197.05,20,2872.92,298.42,Net Banking
ORD05472,2025-01-25,CUST0305,Customer_782,North,Delhi,Chair,Furniture,3,295.92,10,798.98,238.76,Cash
ORD05473,2025-08-16,CUST1137,Customer_1234,South,Tamil Nadu,Notebook,Stationery,4,198.94,20,636.61,174.02,Card
ORD05474,2025-07-20,CUST0509,Customer_537,East,West Bengal,Chair,Furniture,10,588.07,0,5880.7,902.23,Card
ORD05475,2025-01-16,CUST1120,Customer_409,North,Delhi,Phone,Electronics,9,1469.18,0,13222.62,1573.89,UPI
ORD05476,2025-04-19,CUST0161,Customer_456,South,Tamil Nadu,Printer,Electronics,9,1082.34,15,8279.9,1405.46,UPI
ORD05477,2025-03-15,CUST0296,Customer_764,East,West Bengal,Laptop,Electronics,7,957.47,5,6367.18,698.48,Net Banking
ORD05478,2025-05-09,CUST1159,Customer_1202,West,Maharashtra,Printer,Electronics,1,156.32,10,140.69,33.4,Cash
ORD05479,2025-09-30,CUST0881,Customer_591,South,Tamil Nadu,Desk,Furniture,4,442.89,10,1594.4,264.36,UPI
ORD05480,2025-09-30,CUST1383,Customer_770,North,Delhi,Phone,Electronics,3,200.8,10,542.16,109.98,Card
ORD05481,2025-03-11,CUST0290,Customer_246,West,Maharashtra,Laptop,Electronics,3,1662.76,5,4738.87,591.52,Net Banking
ORD05482,2025-02-15,CUST0883,Customer_845,North,Delhi,Phone,Electronics,5,1256.59,5,5968.8,990.1,UPI
ORD05483,2025-04-04,CUST0784,Customer_414,South,Tamil Nadu,Phone,Electronics,7,1846.63,0,12926.41,1478.4,Net Banking
ORD05484,2025-05-21,CUST0358,Customer_1272,West,Maharashtra,Notebook,Stationery,6,1192.95,15,6084.05,758.72,UPI
ORD05485,2025-01-23,CUST0712,Customer_1065,North,Delhi,Desk,Furniture,7,755.1,10,4757.13,1105.66,Card
ORD05486,2025-03-11,CUST0514,Customer_1006,West,Maharashtra,Chair,Furniture,9,1171.37,5,10015.21,1912.6,Cash
ORD05487,2025-09-29,CUST1328,Customer_1401,West,Maharashtra,Desk,Furniture,10,415.84,0,4158.4,634.35,Cash
ORD05488,2025-06-20,CUST0033,Customer_193,North,Delhi,Chair,Furniture,7,1507.53,15,8969.8,1120.36,Net Banking
ORD05489,2025-05-05,CUST1306,Customer_443,North,Delhi,Desk,Furniture,10,1434.75,10,12912.75,682.5,Net Banking
ORD05490,2025-11-27,CUST0988,Customer_37,West,Maharashtra,Printer,Electronics,8,1907.66,10,13735.15,4039.94,Cash
ORD05491,2025-03-10,CUST0931,Customer_339,North,Delhi,Chair,Furniture,2,95.96,10,172.73,48.1,Net Banking
ORD05492,2025-06-04,CUST0166,Customer_1447,South,Tamil Nadu,Notebook,Stationery,5,477.39,20,1909.56,370.29,UPI
ORD05493,2025-03-31,CUST1144,Customer_4,East,West Bengal,Desk,Furniture,8,484.85,15,3296.98,319.69,Card
ORD05494,2025-05-22,CUST0463,Customer_353,North,Delhi,Desk,Furniture,6,1179.21,0,7075.26,1730.21,Cash
ORD05495,2025-07-15,CUST1039,Customer_602,South,Tamil Nadu,Laptop,Electronics,5,1912.25,0,9561.25,1728.53,Net Banking
ORD05496,2025-11-06,CUST0210,Customer_493,North,Delhi,Phone,Electronics,5,1300.83,5,6178.94,1245.04,UPI
ORD05497,2025-12-27,CUST1468,Customer_1222,West,Maharashtra,Phone,Electronics,8,172.23,0,1377.84,122.69,Card
ORD05498,2025-06-08,CUST1459,Customer_227,South,Tamil Nadu,Chair,Furniture,3,1012.97,0,3038.91,659.93,UPI
ORD05499,2025-06-10,CUST0857,Customer_153,North,Delhi,Chair,Furniture,8,1818.73,20,11639.87,1076.1,Card
ORD05500,2025-07-17,CUST0358,Customer_260,West,Maharashtra,Phone,Electronics,2,438.72,5,833.57,176.15,Card
ORD05501,2025-02-07,CUST0017,Customer_510,South,Tamil Nadu,Desk,Furniture,2,123.59,0,247.18,32.81,Net Banking
ORD05502,2025-07-05,CUST0501,Customer_1386,South,Tamil Nadu,Chair,Furniture,7,295.05,0,2065.35,194.51,Net Banking
ORD05503,2025-12-30,CUST0643,Customer_560,South,Tamil Nadu,Laptop,Electronics,10,360.78,10,3247.02,602.67,Net Banking
ORD05504,2025-11-14,CUST1398,Customer_1370,South,Tamil Nadu,Chair,Furniture,1,352.77,0,352.77,51.36,Net Banking
ORD05505,2025-09-29,CUST0346,Customer_136,North,Delhi,Phone,Electronics,10,929.13,15,7897.6,478.12,UPI
ORD05506,2025-05-24,CUST0775,Customer_686,South,Tamil Nadu,Chair,Furniture,9,1310.28,15,10023.64,1910.03,Net Banking
ORD05507,2025-02-19,CUST0375,Customer_1031,East,West Bengal,Notebook,Stationery,2,1976.77,0,3953.54,235.83,Card
ORD05508,2025-09-01,CUST0226,Customer_1377,East,West Bengal,Notebook,Stationery,4,1635.87,10,5889.13,486.2,Net Banking
ORD05509,2025-03-13,CUST1452,Customer_1309,East,West Bengal,Laptop,Electronics,4,1369.6,10,4930.56,1380.52,Card
ORD05510,2025-09-28,CUST0793,Customer_387,North,Delhi,Printer,Electronics,1,69.24,15,58.85,5.68,Card
ORD05511,2025-07-11,CUST0835,Customer_549,West,Maharashtra,Printer,Electronics,10,158.77,15,1349.55,176.82,Net Banking
ORD05512,2025-01-04,CUST0339,Customer_362,East,West Bengal,Laptop,Electronics,1,346.27,10,311.64,52.61,Card
ORD05513,2025-10-22,CUST0332,Customer_56,East,West Bengal,Laptop,Electronics,2,146.46,5,278.27,75.57,Cash
ORD05514,2025-11-04,CUST1184,Customer_232,South,Tamil Nadu,Desk,Furniture,4,697.16,5,2649.21,520.95,Card
ORD05515,2025-03-31,CUST1397,Customer_417,East,West Bengal,Notebook,Stationery,2,1073.25,15,1824.52,164.87,UPI
ORD05516,2025-11-21,CUST0453,Customer_181,North,Delhi,Desk,Furniture,5,109.31,10,491.89,131.54,UPI
ORD05517,2025-10-17,CUST1051,Customer_1151,East,West Bengal,Desk,Furniture,3,1581.83,0,4745.49,900.26,UPI
ORD05518,2025-11-17,CUST1443,Customer_1088,West,Maharashtra,Notebook,Stationery,9,1929.11,10,15625.79,2337.08,Net Banking
ORD05519,2025-11-16,CUST1284,Customer_908,West,Maharashtra,Notebook,Stationery,2,1385.93,0,2771.86,442.84,Card
ORD05520,2025-08-20,CUST1487,Customer_982,South,Tamil Nadu,Laptop,Electronics,3,712.04,10,1922.51,249.37,UPI
ORD05521,2025-08-06,CUST1391,Customer_450,South,Tamil Nadu,Printer,Electronics,4,1777.64,10,6399.5,928.99,Net Banking
ORD05522,2025-08-24,CUST0762,Customer_1390,West,Maharashtra,Desk,Furniture,5,502.07,5,2384.83,440.26,Card
ORD05523,2025-01-21,CUST0320,Customer_1388,North,Delhi,Notebook,Stationery,2,1385.58,10,2494.04,561.75,Net Banking
ORD05524,2025-06-13,CUST0598,Customer_156,East,West Bengal,Desk,Furniture,10,1089.1,10,9801.9,1943.89,Net Banking
ORD05525,2025-01-20,CUST1105,Customer_1195,South,Tamil Nadu,Desk,Furniture,5,1836.67,15,7805.85,623.9,Net Banking
ORD05526,2025-03-15,CUST1351,Customer_186,South,Tamil Nadu,Phone,Electronics,1,424.58,10,382.12,58.02,UPI
ORD05527,2025-05-26,CUST0599,Customer_849,North,Delhi,Phone,Electronics,9,335.29,20,2414.09,460.75,UPI
ORD05528,2025-01-08,CUST0389,Customer_29,North,Delhi,Chair,Furniture,8,1247.07,15,8480.08,1894.06,Net Banking
ORD05529,2025-12-31,CUST0782,Customer_3,South,Tamil Nadu,Chair,Furniture,3,958.85,20,2301.24,247.79,UPI
ORD05530,2025-08-13,CUST0348,Customer_853,West,Maharashtra,Notebook,Stationery,9,824.52,15,6307.58,822.56,Card
ORD05531,2025-07-09,CUST1119,Customer_303,North,Delhi,Laptop,Electronics,5,677.33,10,3047.99,609.77,Cash
ORD05532,2025-02-18,CUST1468,Customer_99,South,Tamil Nadu,Notebook,Stationery,9,404.58,0,3641.22,489.07,Card
ORD05533,2025-11-17,CUST0975,Customer_135,South,Tamil Nadu,Phone,Electronics,4,1377.1,10,4957.56,1479.47,UPI
ORD05534,2025-02-15,CUST0201,Customer_1270,West,Maharashtra,Notebook,Stationery,6,1938.45,15,9886.1,2103.42,Net Banking
ORD05535,2025-09-02,CUST0870,Customer_890,East,West Bengal,Phone,Electronics,6,1730.66,15,8826.37,1029.29,Card
ORD05536,2025-06-27,CUST0861,Customer_613,North,Delhi,Notebook,Stationery,1,1635.52,5,1553.74,245.17,UPI
ORD05537,2025-08-20,CUST0968,Customer_1096,North,Delhi,Printer,Electronics,5,1724.95,10,7762.28,464.99,Net Banking
ORD05538,2025-09-25,CUST0047,Customer_916,West,Maharashtra,Phone,Electronics,6,1032.94,15,5267.99,1498.84,Card
ORD05539,2025-03-31,CUST1463,Customer_1085,South,Tamil Nadu,Laptop,Electronics,8,1350.04,10,9720.29,704.2,Cash
ORD05540,2025-05-21,CUST1124,Customer_521,South,Tamil Nadu,Desk,Furniture,5,484.12,10,2178.54,324.5,UPI
ORD05541,2025-07-05,CUST0315,Customer_637,South,Tamil Nadu,Laptop,Electronics,7,996.81,15,5931.02,1605.06,UPI
ORD05542,2025-09-29,CUST1212,Customer_1405,South,Tamil Nadu,Chair,Furniture,8,1063.4,10,7656.48,2261.15,Net Banking
ORD05543,2025-03-12,CUST0452,Customer_633,West,Maharashtra,Printer,Electronics,4,1351.16,10,4864.18,1023.8,Net Banking
ORD05544,2025-03-03,CUST0300,Customer_1083,North,Delhi,Laptop,Electronics,6,1591.24,0,9547.44,2705.09,Cash
ORD05545,2025-09-11,CUST0809,Customer_1330,North,Delhi,Chair,Furniture,8,1337.35,20,8559.04,702.22,Cash
ORD05546,2025-06-06,CUST0975,Customer_1419,East,West Bengal,Desk,Furniture,1,882.24,15,749.9,199.95,Net Banking
ORD05547,2025-06-24,CUST0938,Customer_333,West,Maharashtra,Phone,Electronics,9,63.68,0,573.12,85.38,Cash
ORD05548,2025-10-25,CUST0815,Customer_1439,South,Tamil Nadu,Notebook,Stationery,9,468.88,10,3797.93,979.41,Net Banking
ORD05549,2025-08-03,CUST0727,Customer_335,South,Tamil Nadu,Notebook,Stationery,6,612.99,5,3494.04,1038.41,Cash
ORD05550,2025-01-29,CUST0380,Customer_238,West,Maharashtra,Desk,Furniture,3,436.01,20,1046.42,212.51,Net Banking
ORD05551,2025-11-08,CUST1333,Customer_105,North,Delhi,Laptop,Electronics,7,1562.77,20,8751.51,1518.17,Card
ORD05552,2025-10-27,CUST1164,Customer_1226,West,Maharashtra,Desk,Furniture,8,1571.75,15,10687.9,1052.19,Card
ORD05553,2025-11-20,CUST1481,Customer_100,West,Maharashtra,Laptop,Electronics,7,161.72,15,962.23,103.53,Cash
ORD05554,2025-06-08,CUST0598,Customer_923,East,West Bengal,Desk,Furniture,10,1414.1,5,13433.95,1019.52,Card
ORD05555,2025-10-26,CUST1168,Customer_940,South,Tamil Nadu,Notebook,Stationery,9,1961.72,5,16772.71,4341.33,UPI
ORD05556,2025-07-22,CUST0344,Customer_350,West,Maharashtra,Printer,Electronics,5,208.91,5,992.32,97.17,UPI
ORD05557,2025-11-12,CUST0293,Customer_937,South,Tamil Nadu,Notebook,Stationery,7,261.32,5,1737.78,319.63,UPI
ORD05558,2025-10-23,CUST0528,Customer_940,East,West Bengal,Chair,Furniture,10,454.69,15,3864.86,581.99,Net Banking
ORD05559,2025-02-19,CUST0772,Customer_368,South,Tamil Nadu,Phone,Electronics,1,534.74,0,534.74,68.28,Card
ORD05560,2025-08-22,CUST0999,Customer_27,South,Tamil Nadu,Chair,Furniture,1,1954.69,10,1759.22,211.5,Card
ORD05561,2025-01-19,CUST1310,Customer_807,West,Maharashtra,Laptop,Electronics,8,1383.08,0,11064.64,3239.16,UPI
ORD05562,2025-11-21,CUST1285,Customer_421,South,Tamil Nadu,Desk,Furniture,4,1450.27,5,5511.03,1101.75,Net Banking
ORD05563,2025-07-19,CUST0436,Customer_579,East,West Bengal,Phone,Electronics,8,389.68,0,3117.44,524.37,Cash
ORD05564,2025-07-08,CUST0005,Customer_252,West,Maharashtra,Printer,Electronics,4,1762.67,20,5640.54,411.3,Card
ORD05565,2025-08-28,CUST0570,Customer_722,North,Delhi,Printer,Electronics,6,486.3,5,2771.91,797.05,Card
ORD05566,2025-07-05,CUST0172,Customer_79,South,Tamil Nadu,Chair,Furniture,9,1624.06,5,13885.71,1128.68,Net Banking
ORD05567,2025-12-30,CUST0413,Customer_621,North,Delhi,Laptop,Electronics,3,1766.55,10,4769.68,659.23,Card
ORD05568,2025-06-15,CUST0751,Customer_217,West,Maharashtra,Chair,Furniture,3,1802.47,0,5407.41,1504.46,UPI
ORD05569,2025-05-16,CUST0589,Customer_339,North,Delhi,Chair,Furniture,1,1960.81,20,1568.65,329.87,UPI
ORD05570,2025-07-07,CUST0690,Customer_1364,West,Maharashtra,Phone,Electronics,4,1097.88,10,3952.37,824.52,UPI
ORD05571,2025-11-19,CUST1442,Customer_918,South,Tamil Nadu,Notebook,Stationery,4,650.9,10,2343.24,241.56,Cash
ORD05572,2025-01-24,CUST1204,Customer_545,North,Delhi,Chair,Furniture,4,940.48,20,3009.54,619.2,Cash
ORD05573,2025-01-28,CUST0804,Customer_581,West,Maharashtra,Laptop,Electronics,7,1218.69,0,8530.83,1104.49,UPI
ORD05574,2025-09-13,CUST1077,Customer_890,North,Delhi,Laptop,Electronics,9,614.99,5,5258.16,870.47,UPI
ORD05575,2025-05-23,CUST1464,Customer_1192,South,Tamil Nadu,Chair,Furniture,5,142.19,20,568.76,146.03,Net Banking
ORD05576,2025-05-02,CUST0464,Customer_532,North,Delhi,Desk,Furniture,2,1296.83,10,2334.29,283.91,Net Banking
ORD05577,2025-04-20,CUST0665,Customer_1321,East,West Bengal,Desk,Furniture,10,1607.93,10,14471.37,3967.26,Net Banking
ORD05578,2025-09-28,CUST1023,Customer_1172,East,West Bengal,Laptop,Electronics,8,165.2,10,1189.44,166.87,Card
ORD05579,2025-08-11,CUST0632,Customer_1017,East,West Bengal,Desk,Furniture,3,473.29,10,1277.88,142.55,UPI
